datetime,kWh,code_kWh,temperature,code_temperature,date,hour,month,week
2018-08-02T23:00:00Z,1.03,R,18,R,2018-08-02,23,2018-08-01,2018-07-29
2018-08-02T22:00:00Z,0.75,R,18,R,2018-08-02,22,2018-08-01,2018-07-29
2018-08-02T21:00:00Z,2.8,R,18,R,2018-08-02,21,2018-08-01,2018-07-29
2018-08-02T20:00:00Z,1.55,R,18,R,2018-08-02,20,2018-08-01,2018-07-29
2018-08-02T19:00:00Z,1.73,R,19,R,2018-08-02,19,2018-08-01,2018-07-29
2018-08-02T18:00:00Z,3.92,R,22,R,2018-08-02,18,2018-08-01,2018-07-29
2018-08-02T17:00:00Z,3.28,R,25,R,2018-08-02,17,2018-08-01,2018-07-29
2018-08-02T16:00:00Z,3.87,R,25,R,2018-08-02,16,2018-08-01,2018-07-29
2018-08-02T15:00:00Z,2.75,R,26,R,2018-08-02,15,2018-08-01,2018-07-29
2018-08-02T14:00:00Z,2.38,R,25,R,2018-08-02,14,2018-08-01,2018-07-29
2018-08-02T13:00:00Z,0.99,R,23,R,2018-08-02,13,2018-08-01,2018-07-29
2018-08-02T12:00:00Z,4.03,R,22,R,2018-08-02,12,2018-08-01,2018-07-29
2018-08-02T11:00:00Z,1.2,R,25,R,2018-08-02,11,2018-08-01,2018-07-29
2018-08-02T10:00:00Z,1.02,R,24,R,2018-08-02,10,2018-08-01,2018-07-29
2018-08-02T09:00:00Z,0.43,R,24,R,2018-08-02,9,2018-08-01,2018-07-29
2018-08-02T08:00:00Z,1.11,R,24,R,2018-08-02,8,2018-08-01,2018-07-29
2018-08-02T07:00:00Z,0.66,R,23,R,2018-08-02,7,2018-08-01,2018-07-29
2018-08-02T06:00:00Z,0.9,R,22,R,2018-08-02,6,2018-08-01,2018-07-29
2018-08-02T05:00:00Z,0.45,R,22,R,2018-08-02,5,2018-08-01,2018-07-29
2018-08-02T04:00:00Z,0.84,R,21,R,2018-08-02,4,2018-08-01,2018-07-29
2018-08-02T03:00:00Z,0.41,R,21,R,2018-08-02,3,2018-08-01,2018-07-29
2018-08-02T02:00:00Z,0.89,R,21,R,2018-08-02,2,2018-08-01,2018-07-29
2018-08-02T01:00:00Z,0.88,R,21,R,2018-08-02,1,2018-08-01,2018-07-29
2018-08-02T00:00:00Z,0.42,R,21,R,2018-08-02,0,2018-08-01,2018-07-29
2018-08-01T23:00:00Z,1.03,R,23,R,2018-08-01,23,2018-08-01,2018-07-29
2018-08-01T22:00:00Z,1.43,R,23,R,2018-08-01,22,2018-08-01,2018-07-29
2018-08-01T21:00:00Z,2.16,R,23,R,2018-08-01,21,2018-08-01,2018-07-29
2018-08-01T20:00:00Z,1.54,R,23,R,2018-08-01,20,2018-08-01,2018-07-29
2018-08-01T19:00:00Z,1.77,R,23,R,2018-08-01,19,2018-08-01,2018-07-29
2018-08-01T18:00:00Z,1.21,R,25,R,2018-08-01,18,2018-08-01,2018-07-29
2018-08-01T17:00:00Z,0.97,R,25,R,2018-08-01,17,2018-08-01,2018-07-29
2018-08-01T16:00:00Z,0.41,R,24,R,2018-08-01,16,2018-08-01,2018-07-29
2018-08-01T15:00:00Z,1.19,R,25,R,2018-08-01,15,2018-08-01,2018-07-29
2018-08-01T14:00:00Z,1.06,R,26,R,2018-08-01,14,2018-08-01,2018-07-29
2018-08-01T13:00:00Z,0.87,R,27,R,2018-08-01,13,2018-08-01,2018-07-29
2018-08-01T12:00:00Z,4.04,R,27,R,2018-08-01,12,2018-08-01,2018-07-29
2018-08-01T11:00:00Z,1.27,R,27,R,2018-08-01,11,2018-08-01,2018-07-29
2018-08-01T10:00:00Z,0.86,R,25,R,2018-08-01,10,2018-08-01,2018-07-29
2018-08-01T09:00:00Z,0.94,R,25,R,2018-08-01,9,2018-08-01,2018-07-29
2018-08-01T08:00:00Z,0.57,R,23,R,2018-08-01,8,2018-08-01,2018-07-29
2018-08-01T07:00:00Z,1.2,R,21,R,2018-08-01,7,2018-08-01,2018-07-29
2018-08-01T06:00:00Z,0.92,R,20,R,2018-08-01,6,2018-08-01,2018-07-29
2018-08-01T05:00:00Z,0.8,R,19,R,2018-08-01,5,2018-08-01,2018-07-29
2018-08-01T04:00:00Z,0.33,R,17,R,2018-08-01,4,2018-08-01,2018-07-29
2018-08-01T03:00:00Z,0.82,R,16,R,2018-08-01,3,2018-08-01,2018-07-29
2018-08-01T02:00:00Z,0.34,R,16,R,2018-08-01,2,2018-08-01,2018-07-29
2018-08-01T01:00:00Z,0.83,R,15,R,2018-08-01,1,2018-08-01,2018-07-29
2018-08-01T00:00:00Z,0.6,R,17,R,2018-08-01,0,2018-08-01,2018-07-29
2018-07-31T23:00:00Z,0.54,R,16,R,2018-07-31,23,2018-07-01,2018-07-29
2018-07-31T22:00:00Z,1.18,R,17,R,2018-07-31,22,2018-07-01,2018-07-29
2018-07-31T21:00:00Z,1.7,R,18,R,2018-07-31,21,2018-07-01,2018-07-29
2018-07-31T20:00:00Z,1.26,R,19,R,2018-07-31,20,2018-07-01,2018-07-29
2018-07-31T19:00:00Z,1.84,R,20,R,2018-07-31,19,2018-07-01,2018-07-29
2018-07-31T18:00:00Z,3.21,R,23,R,2018-07-31,18,2018-07-01,2018-07-29
2018-07-31T17:00:00Z,2.37,R,26,R,2018-07-31,17,2018-07-01,2018-07-29
2018-07-31T16:00:00Z,1.04,R,27,R,2018-07-31,16,2018-07-01,2018-07-29
2018-07-31T15:00:00Z,0.54,R,28,R,2018-07-31,15,2018-07-01,2018-07-29
2018-07-31T14:00:00Z,1.53,R,28,R,2018-07-31,14,2018-07-01,2018-07-29
2018-07-31T13:00:00Z,0.84,R,28,R,2018-07-31,13,2018-07-01,2018-07-29
2018-07-31T12:00:00Z,0.85,R,28,R,2018-07-31,12,2018-07-01,2018-07-29
2018-07-31T11:00:00Z,3.01,R,27,R,2018-07-31,11,2018-07-01,2018-07-29
2018-07-31T10:00:00Z,1.7,R,26,R,2018-07-31,10,2018-07-01,2018-07-29
2018-07-31T09:00:00Z,1.01,R,24,R,2018-07-31,9,2018-07-01,2018-07-29
2018-07-31T08:00:00Z,0.52,R,23,R,2018-07-31,8,2018-07-01,2018-07-29
2018-07-31T07:00:00Z,1.15,R,21,R,2018-07-31,7,2018-07-01,2018-07-29
2018-07-31T06:00:00Z,0.92,R,19,R,2018-07-31,6,2018-07-01,2018-07-29
2018-07-31T05:00:00Z,0.34,R,17,R,2018-07-31,5,2018-07-01,2018-07-29
2018-07-31T04:00:00Z,0.81,R,15,R,2018-07-31,4,2018-07-01,2018-07-29
2018-07-31T03:00:00Z,0.34,R,15,R,2018-07-31,3,2018-07-01,2018-07-29
2018-07-31T02:00:00Z,0.86,R,15,R,2018-07-31,2,2018-07-01,2018-07-29
2018-07-31T01:00:00Z,0.84,R,15,R,2018-07-31,1,2018-07-01,2018-07-29
2018-07-31T00:00:00Z,0.39,R,15,R,2018-07-31,0,2018-07-01,2018-07-29
2018-07-30T23:00:00Z,0.87,R,16,R,2018-07-30,23,2018-07-01,2018-07-29
2018-07-30T22:00:00Z,0.96,R,17,R,2018-07-30,22,2018-07-01,2018-07-29
2018-07-30T21:00:00Z,1.76,R,18,R,2018-07-30,21,2018-07-01,2018-07-29
2018-07-30T20:00:00Z,1.39,R,18,R,2018-07-30,20,2018-07-01,2018-07-29
2018-07-30T19:00:00Z,2.09,R,19,R,2018-07-30,19,2018-07-01,2018-07-29
2018-07-30T18:00:00Z,1.81,R,21,R,2018-07-30,18,2018-07-01,2018-07-29
2018-07-30T17:00:00Z,0.98,R,22,R,2018-07-30,17,2018-07-01,2018-07-29
2018-07-30T16:00:00Z,0.58,R,22,R,2018-07-30,16,2018-07-01,2018-07-29
2018-07-30T15:00:00Z,0.91,R,25,R,2018-07-30,15,2018-07-01,2018-07-29
2018-07-30T14:00:00Z,0.84,R,26,R,2018-07-30,14,2018-07-01,2018-07-29
2018-07-30T13:00:00Z,0.9,R,26,R,2018-07-30,13,2018-07-01,2018-07-29
2018-07-30T12:00:00Z,1.36,R,26,R,2018-07-30,12,2018-07-01,2018-07-29
2018-07-30T11:00:00Z,1.34,R,25,R,2018-07-30,11,2018-07-01,2018-07-29
2018-07-30T10:00:00Z,1.08,R,24,R,2018-07-30,10,2018-07-01,2018-07-29
2018-07-30T09:00:00Z,1.05,R,23,R,2018-07-30,9,2018-07-01,2018-07-29
2018-07-30T08:00:00Z,2.95,R,21,R,2018-07-30,8,2018-07-01,2018-07-29
2018-07-30T07:00:00Z,1.3,R,20,R,2018-07-30,7,2018-07-01,2018-07-29
2018-07-30T06:00:00Z,0.37,R,18,R,2018-07-30,6,2018-07-01,2018-07-29
2018-07-30T05:00:00Z,0.83,R,16,R,2018-07-30,5,2018-07-01,2018-07-29
2018-07-30T04:00:00Z,0.73,R,16,R,2018-07-30,4,2018-07-01,2018-07-29
2018-07-30T03:00:00Z,0.53,R,15,R,2018-07-30,3,2018-07-01,2018-07-29
2018-07-30T02:00:00Z,0.81,R,15,R,2018-07-30,2,2018-07-01,2018-07-29
2018-07-30T01:00:00Z,0.37,R,16,R,2018-07-30,1,2018-07-01,2018-07-29
2018-07-30T00:00:00Z,0.83,R,16,R,2018-07-30,0,2018-07-01,2018-07-29
2018-07-29T23:00:00Z,1.01,R,17,R,2018-07-29,23,2018-07-01,2018-07-29
2018-07-29T22:00:00Z,0.74,R,16,R,2018-07-29,22,2018-07-01,2018-07-29
2018-07-29T21:00:00Z,1.8,R,18,R,2018-07-29,21,2018-07-01,2018-07-29
2018-07-29T20:00:00Z,1.01,R,18,R,2018-07-29,20,2018-07-01,2018-07-29
2018-07-29T19:00:00Z,1.03,R,17,R,2018-07-29,19,2018-07-01,2018-07-29
2018-07-29T18:00:00Z,0.92,R,20,R,2018-07-29,18,2018-07-01,2018-07-29
2018-07-29T17:00:00Z,1.84,R,23,R,2018-07-29,17,2018-07-01,2018-07-29
2018-07-29T16:00:00Z,2.44,R,23,R,2018-07-29,16,2018-07-01,2018-07-29
2018-07-29T15:00:00Z,3.12,R,23,R,2018-07-29,15,2018-07-01,2018-07-29
2018-07-29T14:00:00Z,1.36,R,24,R,2018-07-29,14,2018-07-01,2018-07-29
2018-07-29T13:00:00Z,1.04,R,24,R,2018-07-29,13,2018-07-01,2018-07-29
2018-07-29T12:00:00Z,0.53,R,25,R,2018-07-29,12,2018-07-01,2018-07-29
2018-07-29T11:00:00Z,2.44,R,24,R,2018-07-29,11,2018-07-01,2018-07-29
2018-07-29T10:00:00Z,3.54,R,23,R,2018-07-29,10,2018-07-01,2018-07-29
2018-07-29T09:00:00Z,3.47,R,23,R,2018-07-29,9,2018-07-01,2018-07-29
2018-07-29T08:00:00Z,2.96,R,21,R,2018-07-29,8,2018-07-01,2018-07-29
2018-07-29T07:00:00Z,1.73,R,19,R,2018-07-29,7,2018-07-01,2018-07-29
2018-07-29T06:00:00Z,0.88,R,19,R,2018-07-29,6,2018-07-01,2018-07-29
2018-07-29T05:00:00Z,0.77,R,18,R,2018-07-29,5,2018-07-01,2018-07-29
2018-07-29T04:00:00Z,0.3,R,18,R,2018-07-29,4,2018-07-01,2018-07-29
2018-07-29T03:00:00Z,0.78,R,18,R,2018-07-29,3,2018-07-01,2018-07-29
2018-07-29T02:00:00Z,0.77,R,17,R,2018-07-29,2,2018-07-01,2018-07-29
2018-07-29T01:00:00Z,0.3,R,16,R,2018-07-29,1,2018-07-01,2018-07-29
2018-07-29T00:00:00Z,0.76,R,16,R,2018-07-29,0,2018-07-01,2018-07-29
2018-07-28T23:00:00Z,0.81,R,17,R,2018-07-28,23,2018-07-01,2018-07-22
2018-07-28T22:00:00Z,1.35,R,17,R,2018-07-28,22,2018-07-01,2018-07-22
2018-07-28T21:00:00Z,2.27,R,17,R,2018-07-28,21,2018-07-01,2018-07-22
2018-07-28T20:00:00Z,2.26,R,17,R,2018-07-28,20,2018-07-01,2018-07-22
2018-07-28T19:00:00Z,1.39,R,18,R,2018-07-28,19,2018-07-01,2018-07-22
2018-07-28T18:00:00Z,2.34,R,19,R,2018-07-28,18,2018-07-01,2018-07-22
2018-07-28T17:00:00Z,2.99,R,20,R,2018-07-28,17,2018-07-01,2018-07-22
2018-07-28T16:00:00Z,0.29,R,19,R,2018-07-28,16,2018-07-01,2018-07-22
2018-07-28T15:00:00Z,0.67,R,19,R,2018-07-28,15,2018-07-01,2018-07-22
2018-07-28T14:00:00Z,0.65,R,25,R,2018-07-28,14,2018-07-01,2018-07-22
2018-07-28T13:00:00Z,0.31,R,27,R,2018-07-28,13,2018-07-01,2018-07-22
2018-07-28T12:00:00Z,0.83,R,25,R,2018-07-28,12,2018-07-01,2018-07-22
2018-07-28T11:00:00Z,0.91,R,25,R,2018-07-28,11,2018-07-01,2018-07-22
2018-07-28T10:00:00Z,1.07,R,24,R,2018-07-28,10,2018-07-01,2018-07-22
2018-07-28T09:00:00Z,2.23,R,24,R,2018-07-28,9,2018-07-01,2018-07-22
2018-07-28T08:00:00Z,1.2,R,22,R,2018-07-28,8,2018-07-01,2018-07-22
2018-07-28T07:00:00Z,0.77,R,21,R,2018-07-28,7,2018-07-01,2018-07-22
2018-07-28T06:00:00Z,0.83,R,20,R,2018-07-28,6,2018-07-01,2018-07-22
2018-07-28T05:00:00Z,0.33,R,18,R,2018-07-28,5,2018-07-01,2018-07-22
2018-07-28T04:00:00Z,0.84,R,16,R,2018-07-28,4,2018-07-01,2018-07-22
2018-07-28T03:00:00Z,0.38,R,17,R,2018-07-28,3,2018-07-01,2018-07-22
2018-07-28T02:00:00Z,0.98,R,17,R,2018-07-28,2,2018-07-01,2018-07-22
2018-07-28T01:00:00Z,1.22,R,17,R,2018-07-28,1,2018-07-01,2018-07-22
2018-07-28T00:00:00Z,0.62,R,18,R,2018-07-28,0,2018-07-01,2018-07-22
2018-07-27T23:00:00Z,1.59,R,18,R,2018-07-27,23,2018-07-01,2018-07-22
2018-07-27T22:00:00Z,6,R,20,R,2018-07-27,22,2018-07-01,2018-07-22
2018-07-27T21:00:00Z,5.58,R,22,R,2018-07-27,21,2018-07-01,2018-07-22
2018-07-27T20:00:00Z,0.82,R,21,R,2018-07-27,20,2018-07-01,2018-07-22
2018-07-27T19:00:00Z,0.85,R,22,R,2018-07-27,19,2018-07-01,2018-07-22
2018-07-27T18:00:00Z,0.69,R,23,R,2018-07-27,18,2018-07-01,2018-07-22
2018-07-27T17:00:00Z,2.43,R,26,R,2018-07-27,17,2018-07-01,2018-07-22
2018-07-27T16:00:00Z,0.73,R,27,R,2018-07-27,16,2018-07-01,2018-07-22
2018-07-27T15:00:00Z,0.93,R,27,R,2018-07-27,15,2018-07-01,2018-07-22
2018-07-27T14:00:00Z,0.8,R,27,R,2018-07-27,14,2018-07-01,2018-07-22
2018-07-27T13:00:00Z,1.31,R,26,R,2018-07-27,13,2018-07-01,2018-07-22
2018-07-27T12:00:00Z,1.11,R,26,R,2018-07-27,12,2018-07-01,2018-07-22
2018-07-27T11:00:00Z,0.77,R,25,R,2018-07-27,11,2018-07-01,2018-07-22
2018-07-27T10:00:00Z,0.61,R,24,R,2018-07-27,10,2018-07-01,2018-07-22
2018-07-27T09:00:00Z,1.29,R,24,R,2018-07-27,9,2018-07-01,2018-07-22
2018-07-27T08:00:00Z,0.94,R,24,R,2018-07-27,8,2018-07-01,2018-07-22
2018-07-27T07:00:00Z,1.12,R,22,R,2018-07-27,7,2018-07-01,2018-07-22
2018-07-27T06:00:00Z,1.01,R,21,R,2018-07-27,6,2018-07-01,2018-07-22
2018-07-27T05:00:00Z,0.31,R,19,R,2018-07-27,5,2018-07-01,2018-07-22
2018-07-27T04:00:00Z,0.78,R,19,R,2018-07-27,4,2018-07-01,2018-07-22
2018-07-27T03:00:00Z,0.41,R,18,R,2018-07-27,3,2018-07-01,2018-07-22
2018-07-27T02:00:00Z,0.83,R,19,R,2018-07-27,2,2018-07-01,2018-07-22
2018-07-27T01:00:00Z,0.81,R,19,R,2018-07-27,1,2018-07-01,2018-07-22
2018-07-27T00:00:00Z,0.87,R,19,R,2018-07-27,0,2018-07-01,2018-07-22
2018-07-26T23:00:00Z,0.67,R,20,R,2018-07-26,23,2018-07-01,2018-07-22
2018-07-26T22:00:00Z,2.71,R,21,R,2018-07-26,22,2018-07-01,2018-07-22
2018-07-26T21:00:00Z,3.81,R,21,R,2018-07-26,21,2018-07-01,2018-07-22
2018-07-26T20:00:00Z,1.86,R,22,R,2018-07-26,20,2018-07-01,2018-07-22
2018-07-26T19:00:00Z,1.66,R,22,R,2018-07-26,19,2018-07-01,2018-07-22
2018-07-26T18:00:00Z,2.21,R,23,R,2018-07-26,18,2018-07-01,2018-07-22
2018-07-26T17:00:00Z,1.56,R,25,R,2018-07-26,17,2018-07-01,2018-07-22
2018-07-26T16:00:00Z,0.29,R,24,R,2018-07-26,16,2018-07-01,2018-07-22
2018-07-26T15:00:00Z,0.77,R,24,R,2018-07-26,15,2018-07-01,2018-07-22
2018-07-26T14:00:00Z,0.83,R,25,R,2018-07-26,14,2018-07-01,2018-07-22
2018-07-26T13:00:00Z,1.05,R,25,R,2018-07-26,13,2018-07-01,2018-07-22
2018-07-26T12:00:00Z,2.03,R,26,R,2018-07-26,12,2018-07-01,2018-07-22
2018-07-26T11:00:00Z,1.47,R,25,R,2018-07-26,11,2018-07-01,2018-07-22
2018-07-26T10:00:00Z,1.94,R,23,R,2018-07-26,10,2018-07-01,2018-07-22
2018-07-26T09:00:00Z,1.62,R,23,R,2018-07-26,9,2018-07-01,2018-07-22
2018-07-26T08:00:00Z,1.34,R,22,R,2018-07-26,8,2018-07-01,2018-07-22
2018-07-26T07:00:00Z,1.87,R,21,R,2018-07-26,7,2018-07-01,2018-07-22
2018-07-26T06:00:00Z,0.71,R,21,R,2018-07-26,6,2018-07-01,2018-07-22
2018-07-26T05:00:00Z,0.84,R,21,R,2018-07-26,5,2018-07-01,2018-07-22
2018-07-26T04:00:00Z,0.41,R,20,R,2018-07-26,4,2018-07-01,2018-07-22
2018-07-26T03:00:00Z,0.89,R,21,R,2018-07-26,3,2018-07-01,2018-07-22
2018-07-26T02:00:00Z,0.45,R,21,R,2018-07-26,2,2018-07-01,2018-07-22
2018-07-26T01:00:00Z,0.88,R,21,R,2018-07-26,1,2018-07-01,2018-07-22
2018-07-26T00:00:00Z,0.95,R,21,R,2018-07-26,0,2018-07-01,2018-07-22
2018-07-25T23:00:00Z,0.86,R,21,R,2018-07-25,23,2018-07-01,2018-07-22
2018-07-25T22:00:00Z,0.82,R,21,R,2018-07-25,22,2018-07-01,2018-07-22
2018-07-25T21:00:00Z,1.65,R,21,R,2018-07-25,21,2018-07-01,2018-07-22
2018-07-25T20:00:00Z,3.42,R,21,R,2018-07-25,20,2018-07-01,2018-07-22
2018-07-25T19:00:00Z,2.69,R,23,R,2018-07-25,19,2018-07-01,2018-07-22
2018-07-25T18:00:00Z,0.63,R,24,R,2018-07-25,18,2018-07-01,2018-07-22
2018-07-25T17:00:00Z,2.26,R,24,R,2018-07-25,17,2018-07-01,2018-07-22
2018-07-25T16:00:00Z,0.9,R,24,R,2018-07-25,16,2018-07-01,2018-07-22
2018-07-25T15:00:00Z,0.47,R,25,R,2018-07-25,15,2018-07-01,2018-07-22
2018-07-25T14:00:00Z,0.98,R,28,R,2018-07-25,14,2018-07-01,2018-07-22
2018-07-25T13:00:00Z,0.98,R,28,R,2018-07-25,13,2018-07-01,2018-07-22
2018-07-25T12:00:00Z,0.58,R,28,R,2018-07-25,12,2018-07-01,2018-07-22
2018-07-25T11:00:00Z,1.08,R,28,R,2018-07-25,11,2018-07-01,2018-07-22
2018-07-25T10:00:00Z,0.92,R,26,R,2018-07-25,10,2018-07-01,2018-07-22
2018-07-25T09:00:00Z,1.27,R,24,R,2018-07-25,9,2018-07-01,2018-07-22
2018-07-25T08:00:00Z,1.31,R,22,R,2018-07-25,8,2018-07-01,2018-07-22
2018-07-25T07:00:00Z,1.68,R,22,R,2018-07-25,7,2018-07-01,2018-07-22
2018-07-25T06:00:00Z,1.02,R,24,R,2018-07-25,6,2018-07-01,2018-07-22
2018-07-25T05:00:00Z,1.07,R,23,R,2018-07-25,5,2018-07-01,2018-07-22
2018-07-25T04:00:00Z,0.38,R,22,R,2018-07-25,4,2018-07-01,2018-07-22
2018-07-25T03:00:00Z,0.86,R,21,R,2018-07-25,3,2018-07-01,2018-07-22
2018-07-25T02:00:00Z,0.88,R,22,R,2018-07-25,2,2018-07-01,2018-07-22
2018-07-25T01:00:00Z,0.4,R,22,R,2018-07-25,1,2018-07-01,2018-07-22
2018-07-25T00:00:00Z,0.84,R,22,R,2018-07-25,0,2018-07-01,2018-07-22
2018-07-24T23:00:00Z,0.92,R,22,R,2018-07-24,23,2018-07-01,2018-07-22
2018-07-24T22:00:00Z,2.72,R,23,R,2018-07-24,22,2018-07-01,2018-07-22
2018-07-24T21:00:00Z,1.44,R,23,R,2018-07-24,21,2018-07-01,2018-07-22
2018-07-24T20:00:00Z,2.59,R,23,R,2018-07-24,20,2018-07-01,2018-07-22
2018-07-24T19:00:00Z,1.47,R,28,R,2018-07-24,19,2018-07-01,2018-07-22
2018-07-24T18:00:00Z,1.43,R,28,R,2018-07-24,18,2018-07-01,2018-07-22
2018-07-24T17:00:00Z,1.57,R,29,R,2018-07-24,17,2018-07-01,2018-07-22
2018-07-24T16:00:00Z,0.17,R,29,R,2018-07-24,16,2018-07-01,2018-07-22
2018-07-24T15:00:00Z,0.65,R,29,R,2018-07-24,15,2018-07-01,2018-07-22
2018-07-24T14:00:00Z,0.66,R,29,R,2018-07-24,14,2018-07-01,2018-07-22
2018-07-24T13:00:00Z,0.18,R,29,R,2018-07-24,13,2018-07-01,2018-07-22
2018-07-24T12:00:00Z,0.73,R,28,R,2018-07-24,12,2018-07-01,2018-07-22
2018-07-24T11:00:00Z,0.69,R,28,R,2018-07-24,11,2018-07-01,2018-07-22
2018-07-24T10:00:00Z,0.19,R,28,R,2018-07-24,10,2018-07-01,2018-07-22
2018-07-24T09:00:00Z,0.71,R,27,R,2018-07-24,9,2018-07-01,2018-07-22
2018-07-24T08:00:00Z,0.97,R,26,R,2018-07-24,8,2018-07-01,2018-07-22
2018-07-24T07:00:00Z,3.03,R,25,R,2018-07-24,7,2018-07-01,2018-07-22
2018-07-24T06:00:00Z,1.59,R,24,R,2018-07-24,6,2018-07-01,2018-07-22
2018-07-24T05:00:00Z,0.35,R,23,R,2018-07-24,5,2018-07-01,2018-07-22
2018-07-24T04:00:00Z,0.88,R,22,R,2018-07-24,4,2018-07-01,2018-07-22
2018-07-24T03:00:00Z,0.83,R,22,R,2018-07-24,3,2018-07-01,2018-07-22
2018-07-24T02:00:00Z,0.32,R,22,R,2018-07-24,2,2018-07-01,2018-07-22
2018-07-24T01:00:00Z,0.75,R,23,R,2018-07-24,1,2018-07-01,2018-07-22
2018-07-24T00:00:00Z,0.79,R,23,R,2018-07-24,0,2018-07-01,2018-07-22
2018-07-23T23:00:00Z,0.35,R,23,R,2018-07-23,23,2018-07-01,2018-07-22
2018-07-23T22:00:00Z,1.41,R,23,R,2018-07-23,22,2018-07-01,2018-07-22
2018-07-23T21:00:00Z,1.93,R,23,R,2018-07-23,21,2018-07-01,2018-07-22
2018-07-23T20:00:00Z,3.29,R,23,R,2018-07-23,20,2018-07-01,2018-07-22
2018-07-23T19:00:00Z,2.26,R,23,R,2018-07-23,19,2018-07-01,2018-07-22
2018-07-23T18:00:00Z,2.05,R,23,R,2018-07-23,18,2018-07-01,2018-07-22
2018-07-23T17:00:00Z,2.7,R,23,R,2018-07-23,17,2018-07-01,2018-07-22
2018-07-23T16:00:00Z,0.38,R,23,R,2018-07-23,16,2018-07-01,2018-07-22
2018-07-23T15:00:00Z,0.42,R,25,R,2018-07-23,15,2018-07-01,2018-07-22
2018-07-23T14:00:00Z,0.62,R,25,R,2018-07-23,14,2018-07-01,2018-07-22
2018-07-23T13:00:00Z,1.66,R,26,R,2018-07-23,13,2018-07-01,2018-07-22
2018-07-23T12:00:00Z,1.05,R,25,R,2018-07-23,12,2018-07-01,2018-07-22
2018-07-23T11:00:00Z,0.92,R,23,R,2018-07-23,11,2018-07-01,2018-07-22
2018-07-23T10:00:00Z,1.03,R,21,R,2018-07-23,10,2018-07-01,2018-07-22
2018-07-23T09:00:00Z,0.3,R,20,R,2018-07-23,9,2018-07-01,2018-07-22
2018-07-23T08:00:00Z,1.35,R,20,R,2018-07-23,8,2018-07-01,2018-07-22
2018-07-23T07:00:00Z,0.99,R,20,R,2018-07-23,7,2018-07-01,2018-07-22
2018-07-23T06:00:00Z,0.23,R,20,R,2018-07-23,6,2018-07-01,2018-07-22
2018-07-23T05:00:00Z,1.78,R,19,R,2018-07-23,5,2018-07-01,2018-07-22
2018-07-23T04:00:00Z,0.24,R,19,R,2018-07-23,4,2018-07-01,2018-07-22
2018-07-23T03:00:00Z,0.23,R,19,R,2018-07-23,3,2018-07-01,2018-07-22
2018-07-23T02:00:00Z,0.41,R,19,R,2018-07-23,2,2018-07-01,2018-07-22
2018-07-23T01:00:00Z,0.54,R,19,R,2018-07-23,1,2018-07-01,2018-07-22
2018-07-23T00:00:00Z,0.51,R,19,R,2018-07-23,0,2018-07-01,2018-07-22
2018-07-22T23:00:00Z,0.58,R,19,R,2018-07-22,23,2018-07-01,2018-07-22
2018-07-22T22:00:00Z,2.58,R,20,R,2018-07-22,22,2018-07-01,2018-07-22
2018-07-22T21:00:00Z,1.42,R,20,R,2018-07-22,21,2018-07-01,2018-07-22
2018-07-22T20:00:00Z,3,R,20,R,2018-07-22,20,2018-07-01,2018-07-22
2018-07-22T19:00:00Z,3.39,R,20,R,2018-07-22,19,2018-07-01,2018-07-22
2018-07-22T18:00:00Z,2.49,R,20,R,2018-07-22,18,2018-07-01,2018-07-22
2018-07-22T17:00:00Z,3.2,R,20,R,2018-07-22,17,2018-07-01,2018-07-22
2018-07-22T16:00:00Z,4.66,R,21,R,2018-07-22,16,2018-07-01,2018-07-22
2018-07-22T15:00:00Z,1.25,R,21,R,2018-07-22,15,2018-07-01,2018-07-22
2018-07-22T14:00:00Z,0.79,R,21,R,2018-07-22,14,2018-07-01,2018-07-22
2018-07-22T13:00:00Z,0.18,R,21,R,2018-07-22,13,2018-07-01,2018-07-22
2018-07-22T12:00:00Z,0.68,R,27,R,2018-07-22,12,2018-07-01,2018-07-22
2018-07-22T11:00:00Z,0.52,R,27,R,2018-07-22,11,2018-07-01,2018-07-22
2018-07-22T10:00:00Z,0.36,R,26,R,2018-07-22,10,2018-07-01,2018-07-22
2018-07-22T09:00:00Z,0.7,R,26,R,2018-07-22,9,2018-07-01,2018-07-22
2018-07-22T08:00:00Z,0.18,R,25,R,2018-07-22,8,2018-07-01,2018-07-22
2018-07-22T07:00:00Z,0.69,R,23,R,2018-07-22,7,2018-07-01,2018-07-22
2018-07-22T06:00:00Z,0.18,R,21,R,2018-07-22,6,2018-07-01,2018-07-22
2018-07-22T05:00:00Z,0.7,R,18,R,2018-07-22,5,2018-07-01,2018-07-22
2018-07-22T04:00:00Z,0.18,R,16,R,2018-07-22,4,2018-07-01,2018-07-22
2018-07-22T03:00:00Z,0.71,R,16,R,2018-07-22,3,2018-07-01,2018-07-22
2018-07-22T02:00:00Z,0.18,R,16,R,2018-07-22,2,2018-07-01,2018-07-22
2018-07-22T01:00:00Z,0.71,R,17,R,2018-07-22,1,2018-07-01,2018-07-22
2018-07-22T00:00:00Z,0.19,R,20,R,2018-07-22,0,2018-07-01,2018-07-22
2018-07-21T23:00:00Z,0.68,R,19,R,2018-07-21,23,2018-07-01,2018-07-15
2018-07-21T22:00:00Z,0.41,R,20,R,2018-07-21,22,2018-07-01,2018-07-15
2018-07-21T21:00:00Z,0.46,R,23,R,2018-07-21,21,2018-07-01,2018-07-15
